Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
426927892,6658027045,0.035945337090473144,tertiary,False
10122886240,5701302218,0.021417144151898552,service,False
10130015929,6685556119,0.03415195655480488,secondary,False
8259084778,11217231937,0.05107085999405996,tertiary,False
8259084778,8259084784,0.047059832336109234,tertiary,False
8259084778,8349804730,0.005042591318166368,service,False
11419728358,8324040769,0.006936926335117669,service,False
11419728358,11419728279,0.05908378722623448,service,False
11621684822,8173551132,0.00197294296819176,service,False
11621684822,11621684820,0.0038729535366841257,service,False
13644902572,13644902600,0.003117829977084103,residential,False
11276389694,5704400893,0.005582012958551393,service,False
11276389694,6440634694,0.012221162896755792,service,False
8265789586,8265789587,0.017401405875391657,residential,False
10126205569,642960798,0.010297456636370158,tertiary,False
10126205569,642960799,0.009454539418342272,tertiary,False
8259070065,10142034344,0.02950393975400655,service,False
6668082643,6418622275,0.007837161305191034,service,False
6668082643,5709918019,0.03886059740389574,service,False
8258915054,8258915055,0.04640813639380341,service,False
8258915054,8258915053,0.02156620652374105,service,False
2366831540,2302090843,0.00765122486892984,service,False
2366831540,2366831538,0.02084418101176486,service,False
7135366880,7135368389,0.03393830460650713,service,False
7135366880,7135366882,0.006332747543050685,service,False
7135366880,7135366881,0.02773151824751698,service,False
4707547149,11491101275,0.006716252630189032,residential,False
13505709524,13505709525,0.038798410832591404,service,False
13505709524,13666354890,0.0019360841795726185,service,False
13505709524,13511096866,0.0022139717823184855,service,False
98009584,6662289412,0.010900629966698352,tertiary,False
98009584,6662289415,0.013070011661018035,secondary,False
98009584,6662289414,0.01858512639061921,tertiary,False
98009584,6662289413,0.015150433853695898,secondary,False
8173724152,2105701616,0.07249455683037423,tertiary,False
8173724152,98009380,0.012455642761220973,tertiary,False
8407730162,8407730161,0.011463239560000917,service,False
8407730162,8407730163,0.008087923809759187,service,False
10597851821,10597851822,0.008644176886679998,service,False
10597851821,10597851820,0.006837240803881866,service,False
8817435382,8817435383,0.0036533001429179188,service,False
8817435382,8817435381,0.005634857719642565,service,False
13511096864,13511096870,0.02043857169783785,service,False
13511096864,13511096869,0.007353956855856387,service,False
8259084583,8259084582,0.05029266975342506,service,False
8259084583,8259084581,0.029272667915740062,service,False
8259084583,8259084585,0.019603450534185312,service,False
8259084723,8259084724,0.02575432597884193,service,False
8259084723,8259084722,0.04363648940187208,service,False
84819714,84819713,0.03787557190335231,tertiary,False
84819714,444504947,0.019143577309207002,tertiary,False
8259084605,8259084564,0.0267379423288559,service,False
